GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US360470780002,360470780002,"Block Group 2, Census Tract 780, Kings County, New York",355,81,5,8,10,16,4,6,37,57,20,25,16,25,0,12,0,12,23,19,58,58,25,23,53,40,33,28,51,42,5,8,15,19
1500000US360470782001,360470782001,"Block Group 1, Census Tract 782, Kings County, New York",589,105,0,12,42,42,28,30,0,12,60,44,20,31,8,12,9,13,56,48,51,23,43,41,174,79,9,15,0,12,79,52,10,15
1500000US360470782002,360470782002,"Block Group 2, Census Tract 782, Kings County, New York",955,108,144,63,62,42,43,44,51,44,67,50,89,58,34,34,72,59,51,45,52,43,49,42,147,74,25,29,53,49,16,18,0,12
1500000US360470784001,360470784001,"Block Group 1, Census Tract 784, Kings County, New York",311,76,5,7,9,14,9,12,10,15,0,12,0,12,0,12,0,12,18,18,14,19,32,35,77,49,37,34,61,42,39,36,0,12
1500000US360470784002,360470784002,"Block Group 2, Census Tract 784, Kings County, New York",489,86,4,7,8,15,4,7,25,21,6,10,7,12,34,28,27,31,5,7,30,22,91,53,79,71,34,29,26,25,82,59,27,30
1500000US360470786001,360470786001,"Block Group 1, Census Tract 786, Kings County, New York",501,79,66,47,48,45,23,23,52,50,64,47,44,49,26,41,48,38,12,18,7,12,46,52,29,38,0,12,26,34,10,15,0,12
1500000US360470786002,360470786002,"Block Group 2, Census Tract 786, Kings County, New York",301,85,54,44,46,52,0,12,20,33,20,31,30,37,0,12,19,29,0,12,16,20,24,33,44,51,28,33,0,12,0,12,0,12
1500000US360470786003,360470786003,"Block Group 3, Census Tract 786, Kings County, New York",938,101,63,53,44,41,66,55,46,41,115,69,50,47,39,36,52,55,48,47,80,57,69,53,106,68,58,44,22,27,28,28,52,50
1500000US360470788001,360470788001,"Block Group 1, Census Tract 788, Kings County, New York",500,81,24,28,20,24,33,34,64,54,47,39,59,45,21,24,67,51,34,35,21,34,17,27,44,37,0,12,17,27,18,29,14,22
1500000US360470788002,360470788002,"Block Group 2, Census Tract 788, Kings County, New York",387,73,90,62,0,12,29,44,0,12,6,11,7,11,17,26,41,29,0,12,41,39,32,39,58,43,11,17,40,50,8,12,7,10
1500000US360470788003,360470788003,"Block Group 3, Census Tract 788, Kings County, New York",302,82,46,45,13,21,0,12,23,35,8,13,54,51,0,12,24,28,23,27,20,24,36,39,25,31,0,12,0,12,0,12,30,36
1500000US360470790001,360470790001,"Block Group 1, Census Tract 790, Kings County, New York",440,102,23,22,56,41,14,17,9,14,40,40,36,40,14,16,30,49,0,12,54,48,47,51,50,45,23,35,30,28,14,23,0,12
1500000US360470790002,360470790002,"Block Group 2, Census Tract 790, Kings County, New York",572,116,101,59,47,45,88,54,17,27,9,14,100,67,40,39,16,24,25,29,23,28,40,42,48,42,7,11,0,12,0,12,11,17
1500000US360470790003,360470790003,"Block Group 3, Census Tract 790, Kings County, New York",378,76,37,35,0,12,14,24,8,13,0,12,0,12,21,24,26,32,27,26,48,44,15,18,42,38,32,24,69,56,15,25,24,31
1500000US360470790004,360470790004,"Block Group 4, Census Tract 790, Kings County, New York",388,85,45,42,46,43,41,29,0,12,46,39,41,44,0,12,7,13,0,12,48,43,60,52,27,31,0,12,0,12,10,16,17,28
1500000US360470792001,360470792001,"Block Group 1, Census Tract 792, Kings County, New York",398,95,31,30,39,37,17,25,73,59,0,12,0,12,33,38,11,17,0,12,9,14,68,59,79,55,10,16,10,15,18,19,0,12
1500000US360470792002,360470792002,"Block Group 2, Census Tract 792, Kings County, New York",336,90,56,39,0,12,36,41,34,38,19,30,7,11,17,27,42,48,0,12,17,30,34,38,32,40,28,34,0,12,14,18,0,12
1500000US360470792003,360470792003,"Block Group 3, Census Tract 792, Kings County, New York",566,96,58,42,74,58,53,49,15,24,45,42,95,52,8,13,21,33,35,29,40,38,0,12,75,62,38,29,9,14,0,12,0,12
1500000US360470794001,360470794001,"Block Group 1, Census Tract 794, Kings County, New York",445,73,0,12,34,32,57,54,14,20,21,26,103,62,45,47,31,35,7,11,69,43,29,22,16,24,3,10,16,26,0,12,0,12
1500000US360470794002,360470794002,"Block Group 2, Census Tract 794, Kings County, New York",192,62,35,36,20,22,0,12,0,12,0,12,0,12,32,35,0,12,7,10,9,13,17,26,20,17,26,25,0,12,0,12,26,27
1500000US360470796011,360470796011,"Block Group 1, Census Tract 796.01, Kings County, New York",877,152,28,26,63,60,67,55,31,32,14,23,42,48,61,69,64,79,0,12,141,117,110,72,76,80,86,75,0,12,78,65,16,25
1500000US360470796012,360470796012,"Block Group 2, Census Tract 796.01, Kings County, New York",984,166,70,55,22,34,77,72,45,37,44,50,133,86,50,64,79,76,8,14,104,85,208,107,85,58,14,22,0,12,17,26,28,33
1500000US360470796021,360470796021,"Block Group 1, Census Tract 796.02, Kings County, New York",720,132,109,82,32,37,59,54,26,29,51,47,70,74,36,45,11,19,18,29,47,40,99,80,91,69,26,31,45,60,0,12,0,12
1500000US360470796022,360470796022,"Block Group 2, Census Tract 796.02, Kings County, New York",1022,166,47,42,129,99,91,78,129,90,50,48,133,97,27,26,80,74,29,33,152,92,62,65,51,60,0,12,0,12,42,42,0,12
1500000US360470798011,360470798011,"Block Group 1, Census Tract 798.01, Kings County, New York",683,106,85,65,69,43,32,34,70,66,25,30,7,14,20,30,65,58,78,55,31,31,86,82,44,48,8,15,52,57,0,12,11,14
1500000US360470798012,360470798012,"Block Group 2, Census Tract 798.01, Kings County, New York",627,111,0,12,44,47,22,32,39,46,9,15,32,47,19,21,52,55,24,31,0,12,60,40,68,49,30,33,57,49,135,92,36,30
1500000US360470798021,360470798021,"Block Group 1, Census Tract 798.02, Kings County, New York",863,174,16,26,32,51,16,24,65,76,163,89,34,46,66,51,35,59,31,36,59,65,192,126,80,58,74,73,0,12,0,12,0,12
1500000US360470798022,360470798022,"Block Group 2, Census Tract 798.02, Kings County, New York",763,162,59,49,38,43,0,12,78,77,0,12,80,67,16,27,79,67,15,23,110,93,92,73,96,74,57,61,14,24,0,12,29,35
1500000US360470798023,360470798023,"Block Group 3, Census Tract 798.02, Kings County, New York",643,147,59,63,33,38,77,83,33,37,82,104,63,62,0,12,32,36,45,72,0,12,141,105,48,61,0,12,0,12,30,37,0,12
1500000US360470800001,360470800001,"Block Group 1, Census Tract 800, Kings County, New York",484,119,96,76,13,21,31,27,16,25,0,12,33,46,54,53,0,12,23,36,35,38,35,39,59,58,49,45,17,26,0,12,23,36
1500000US360470800002,360470800002,"Block Group 2, Census Tract 800, Kings County, New York",348,93,70,55,7,11,25,37,0,12,0,12,0,12,0,12,0,12,0,12,85,57,7,11,24,27,3,8,34,32,22,27,71,59
1500000US360470800003,360470800003,"Block Group 3, Census Tract 800, Kings County, New York",559,117,64,45,52,51,22,24,39,45,31,37,16,19,23,25,19,31,11,17,73,65,6,10,26,29,79,60,40,29,28,35,30,26
1500000US360470802001,360470802001,"Block Group 1, Census Tract 802, Kings County, New York",594,105,68,59,36,31,12,19,20,25,52,46,28,31,25,24,50,47,20,23,28,34,106,83,52,47,71,65,0,12,18,15,8,13
1500000US360470802002,360470802002,"Block Group 2, Census Tract 802, Kings County, New York",432,94,54,53,59,59,71,51,14,17,12,23,10,17,14,22,33,42,58,49,11,18,8,12,21,33,36,42,0,12,20,32,11,18
1500000US360470802003,360470802003,"Block Group 3, Census Tract 802, Kings County, New York",701,94,77,50,18,28,68,51,36,39,20,26,10,17,41,33,55,51,15,24,96,50,91,71,94,61,29,25,15,17,17,25,19,30
1500000US360470804001,360470804001,"Block Group 1, Census Tract 804, Kings County, New York",507,96,57,43,81,72,5,9,36,35,63,63,28,28,42,42,14,22,17,19,22,27,21,30,58,41,7,14,24,29,7,11,25,30
1500000US360470804002,360470804002,"Block Group 2, Census Tract 804, Kings County, New York",486,114,50,41,29,22,59,69,23,24,49,64,66,46,58,46,0,12,39,53,72,67,9,15,16,19,0,12,0,12,8,14,8,13
1500000US360470804003,360470804003,"Block Group 3, Census Tract 804, Kings County, New York",217,65,47,27,0,12,0,12,0,12,15,23,6,9,17,26,12,19,0,12,13,16,9,14,26,26,36,42,0,12,36,39,0,12
1500000US360470806001,360470806001,"Block Group 1, Census Tract 806, Kings County, New York",710,114,33,39,61,68,56,54,59,41,29,40,27,30,47,52,13,22,33,39,35,31,131,78,79,58,24,27,62,49,13,21,8,15
1500000US360470806002,360470806002,"Block Group 2, Census Tract 806, Kings County, New York",423,102,52,56,0,12,31,40,0,12,36,29,30,30,50,57,17,27,0,12,58,50,42,47,28,30,51,40,13,22,0,12,15,24
1500000US360470808001,360470808001,"Block Group 1, Census Tract 808, Kings County, New York",144,44,51,22,38,20,34,36,12,15,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470810001,360470810001,"Block Group 1, Census Tract 810, Kings County, New York",453,87,65,36,0,12,61,58,78,63,12,20,0,12,75,52,0,12,12,19,50,55,17,18,29,24,33,33,10,16,11,15,0,12
1500000US360470810002,360470810002,"Block Group 2, Census Tract 810, Kings County, New York",434,85,79,59,7,10,53,40,10,15,6,9,4,10,0,12,27,34,40,46,27,23,45,38,60,33,17,15,18,21,41,46,0,12
1500000US360470814001,360470814001,"Block Group 1, Census Tract 814, Kings County, New York",497,111,96,68,0,12,24,25,23,26,61,54,47,48,4,8,0,12,5,15,34,42,18,21,137,86,4,6,9,15,22,35,13,21
1500000US360470814002,360470814002,"Block Group 2, Census Tract 814, Kings County, New York",469,106,47,42,52,47,13,21,0,12,35,29,12,19,11,18,53,52,49,46,41,45,38,33,64,46,31,36,0,12,23,27,0,12
1500000US360470816001,360470816001,"Block Group 1, Census Tract 816, Kings County, New York",401,83,13,22,31,33,68,44,26,39,13,12,33,49,13,21,5,9,22,18,47,38,39,26,54,40,21,25,0,12,11,13,5,9
1500000US360470816002,360470816002,"Block Group 2, Census Tract 816, Kings County, New York",567,79,71,38,5,9,8,12,26,27,18,20,22,20,73,51,52,41,76,54,57,46,44,35,67,52,28,30,20,15,0,12,0,12
1500000US360470818001,360470818001,"Block Group 1, Census Tract 818, Kings County, New York",916,116,100,76,133,77,66,45,95,71,6,10,55,47,29,26,56,39,36,32,47,40,57,49,86,58,3,10,105,66,31,36,11,16
1500000US360470818002,360470818002,"Block Group 2, Census Tract 818, Kings County, New York",289,98,32,40,70,51,0,12,0,12,23,26,0,12,0,12,0,12,0,12,22,25,26,41,42,42,0,12,32,37,42,49,0,12
1500000US360470818003,360470818003,"Block Group 3, Census Tract 818, Kings County, New York",464,92,71,57,0,12,0,12,13,20,10,15,24,40,30,35,0,12,48,33,63,46,96,61,77,51,0,12,13,15,19,28,0,12
1500000US360470820001,360470820001,"Block Group 1, Census Tract 820, Kings County, New York",586,100,34,32,56,47,88,58,29,35,0,12,94,53,14,23,0,12,0,12,78,40,45,42,38,39,60,51,50,50,0,12,0,12
1500000US360470820002,360470820002,"Block Group 2, Census Tract 820, Kings County, New York",756,108,77,49,23,23,0,12,50,42,36,34,113,68,51,41,6,9,55,42,94,66,54,34,141,77,25,31,0,12,0,12,31,36
1500000US360470820003,360470820003,"Block Group 3, Census Tract 820, Kings County, New York",433,111,51,45,67,47,21,23,8,13,17,28,29,33,21,32,8,12,50,50,9,13,53,50,64,59,9,15,8,12,18,29,0,12
1500000US360470822001,360470822001,"Block Group 1, Census Tract 822, Kings County, New York",484,134,144,102,47,37,32,39,15,25,0,12,0,12,36,41,30,48,18,30,43,50,31,47,36,40,22,36,30,48,0,12,0,12
1500000US360470822002,360470822002,"Block Group 2, Census Tract 822, Kings County, New York",783,135,122,76,69,62,44,41,35,33,78,71,24,38,25,40,77,66,10,17,110,93,29,36,90,67,42,57,0,12,0,12,28,45
1500000US360470822003,360470822003,"Block Group 3, Census Tract 822, Kings County, New York",809,153,92,67,0,12,112,86,62,57,57,63,55,67,43,72,89,49,23,36,49,60,35,39,46,68,83,75,0,12,63,65,0,12
1500000US360470822004,360470822004,"Block Group 4, Census Tract 822, Kings County, New York",594,139,72,69,70,51,14,22,28,45,40,39,33,54,41,41,48,47,10,17,59,64,114,82,27,32,0,12,38,58,0,12,0,12
1500000US360470824001,360470824001,"Block Group 1, Census Tract 824, Kings County, New York",502,98,46,44,9,15,75,62,74,60,16,18,35,41,0,12,42,34,0,12,38,44,69,59,40,41,34,42,20,22,0,12,4,9
1500000US360470824002,360470824002,"Block Group 2, Census Tract 824, Kings County, New York",414,103,82,65,22,35,32,40,56,52,32,40,22,36,10,15,11,16,20,22,0,12,59,48,38,38,0,12,0,12,30,31,0,12
1500000US360470824003,360470824003,"Block Group 3, Census Tract 824, Kings County, New York",362,108,33,30,20,22,0,12,49,40,0,12,10,16,59,51,0,12,33,42,8,15,59,47,51,70,27,42,5,8,0,12,8,14
1500000US360470824004,360470824004,"Block Group 4, Census Tract 824, Kings County, New York",319,85,53,46,0,12,12,18,31,37,37,41,14,24,0,12,24,38,12,19,46,51,22,25,41,34,27,34,0,12,0,12,0,12
1500000US360470826001,360470826001,"Block Group 1, Census Tract 826, Kings County, New York",472,104,80,66,0,12,37,47,0,12,0,12,37,41,39,39,0,12,0,12,81,62,128,84,19,30,14,22,8,14,29,44,0,12
1500000US360470826002,360470826002,"Block Group 2, Census Tract 826, Kings County, New York",248,79,55,55,13,21,29,45,23,27,0,12,19,30,39,44,9,15,3,7,39,47,0,12,0,12,0,12,0,12,0,12,19,32
1500000US360470826003,360470826003,"Block Group 3, Census Tract 826, Kings County, New York",691,133,20,26,61,51,78,70,33,37,95,82,69,72,27,22,16,27,58,51,23,39,39,48,45,47,54,60,19,31,0,12,54,68
1500000US360470826004,360470826004,"Block Group 4, Census Tract 826, Kings County, New York",433,96,77,62,46,44,37,37,0,12,58,65,39,44,0,12,31,37,0,12,9,15,48,44,63,46,20,33,0,12,5,16,0,12
1500000US360470828001,360470828001,"Block Group 1, Census Tract 828, Kings County, New York",308,90,16,20,26,29,24,39,0,12,0,12,8,14,0,12,45,42,27,30,9,17,132,67,13,22,0,12,8,14,0,12,0,12
1500000US360470828002,360470828002,"Block Group 2, Census Tract 828, Kings County, New York",324,82,30,33,0,12,0,12,11,17,17,18,27,28,0,12,7,13,44,49,76,47,53,43,31,33,0,12,9,15,0,12,19,30
1500000US360470828003,360470828003,"Block Group 3, Census Tract 828, Kings County, New York",562,117,63,57,24,30,45,53,47,45,8,14,68,54,0,12,45,37,21,24,55,42,10,15,78,61,57,49,41,36,0,12,0,12
1500000US360470830001,360470830001,"Block Group 1, Census Tract 830, Kings County, New York",449,123,0,12,0,12,96,88,46,55,22,35,0,12,35,57,68,53,13,21,0,12,7,18,59,63,46,64,57,59,0,12,0,12
1500000US360470830002,360470830002,"Block Group 2, Census Tract 830, Kings County, New York",362,115,0,12,0,12,0,12,0,12,24,29,0,12,0,12,11,19,30,35,44,57,81,71,31,37,118,65,23,34,0,12,0,12
1500000US360470830003,360470830003,"Block Group 3, Census Tract 830, Kings County, New York",699,143,27,42,17,28,116,83,70,65,0,12,20,34,19,33,45,46,112,96,95,80,34,51,42,46,39,44,34,55,29,45,0,12
1500000US360470830004,360470830004,"Block Group 4, Census Tract 830, Kings County, New York",666,127,91,60,51,64,37,42,28,30,18,27,14,24,0,12,59,72,0,12,221,132,116,78,21,34,10,19,0,12,0,12,0,12
1500000US360470832001,360470832001,"Block Group 1, Census Tract 832, Kings County, New York",431,72,13,12,6,9,20,24,11,17,13,14,12,18,22,35,14,21,0,12,38,31,54,39,104,43,63,33,13,16,20,27,28,25
1500000US360470832002,360470832002,"Block Group 2, Census Tract 832, Kings County, New York",243,59,14,21,0,12,0,12,0,12,67,53,15,15,13,22,22,21,0,12,34,29,39,38,21,22,11,14,0,12,0,12,7,12
1500000US360470834001,360470834001,"Block Group 1, Census Tract 834, Kings County, New York",244,68,11,17,0,12,0,12,26,27,3,6,9,13,6,11,12,13,24,32,12,12,15,24,23,27,36,40,53,39,8,9,6,11
1500000US360470834002,360470834002,"Block Group 2, Census Tract 834, Kings County, New York",346,73,7,9,0,12,44,44,37,41,19,24,0,12,5,8,0,12,6,10,13,14,34,33,80,55,26,27,40,34,13,21,22,24
1500000US360470836001,360470836001,"Block Group 1, Census Tract 836, Kings County, New York",266,68,12,15,0,12,11,21,16,26,22,28,8,13,0,12,17,25,16,17,0,12,23,17,16,21,27,27,59,47,20,28,19,13
1500000US360470836002,360470836002,"Block Group 2, Census Tract 836, Kings County, New York",489,79,68,37,7,14,29,25,19,21,14,18,8,12,59,39,5,16,16,17,38,28,52,46,133,52,10,16,8,15,18,21,5,7
1500000US360470838001,360470838001,"Block Group 1, Census Tract 838, Kings County, New York",457,93,19,31,0,12,0,12,0,12,70,64,9,11,46,38,0,12,6,10,14,24,45,37,106,58,83,52,39,42,11,12,9,15
1500000US360470838002,360470838002,"Block Group 2, Census Tract 838, Kings County, New York",319,92,5,7,6,9,18,31,39,48,5,8,17,27,21,20,0,12,0,12,5,8,37,49,28,29,33,51,42,34,26,21,37,49
1500000US360470840001,360470840001,"Block Group 1, Census Tract 840, Kings County, New York",436,64,21,22,0,12,12,19,47,46,18,21,5,8,10,16,7,13,56,54,43,35,21,23,50,40,17,26,81,65,31,27,17,18
1500000US360470840002,360470840002,"Block Group 2, Census Tract 840, Kings County, New York",348,65,11,18,11,15,29,44,0,12,0,12,16,18,39,38,28,34,16,17,70,52,37,32,45,35,13,16,17,20,16,17,0,12
1500000US360470846001,360470846001,"Block Group 1, Census Tract 846, Kings County, New York",329,64,63,36,11,20,18,23,26,27,0,12,6,10,5,7,0,12,5,8,5,7,21,27,64,41,42,41,21,20,22,26,20,25
1500000US360470846002,360470846002,"Block Group 2, Census Tract 846, Kings County, New York",314,70,39,26,0,12,28,32,0,12,18,24,8,14,4,7,6,10,14,17,7,10,37,24,62,51,66,43,12,20,6,12,7,11
1500000US360470848001,360470848001,"Block Group 1, Census Tract 848, Kings County, New York",250,69,7,10,29,43,0,12,21,24,0,12,0,12,23,27,34,26,14,22,26,25,6,10,19,19,51,53,10,12,10,15,0,12
1500000US360470848002,360470848002,"Block Group 2, Census Tract 848, Kings County, New York",310,59,5,8,15,13,0,12,23,26,40,35,20,25,0,12,0,12,0,12,0,12,20,22,44,32,27,31,53,43,27,27,36,37
1500000US360470850001,360470850001,"Block Group 1, Census Tract 850, Kings County, New York",463,40,16,18,16,21,0,12,52,44,5,8,34,28,4,7,16,18,8,13,25,22,88,56,41,38,69,50,27,27,51,38,11,12
1500000US360470852001,360470852001,"Block Group 1, Census Tract 852, Kings County, New York",8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470854001,360470854001,"Block Group 1, Census Tract 854, Kings County, New York",337,57,37,31,19,25,12,19,8,14,25,28,29,25,39,27,5,12,18,27,17,21,18,19,33,29,45,40,0,12,21,34,11,12
1500000US360470854002,360470854002,"Block Group 2, Census Tract 854, Kings County, New York",364,53,22,29,11,18,0,12,34,30,37,24,39,37,7,12,18,17,10,16,0,12,10,12,95,49,27,24,42,31,12,14,0,12
1500000US360470856001,360470856001,"Block Group 1, Census Tract 856, Kings County, New York",325,105,24,34,0,12,0,12,7,13,21,30,4,9,0,12,24,34,0,12,10,16,48,54,84,63,34,41,28,41,13,20,28,37
1500000US360470856002,360470856002,"Block Group 2, Census Tract 856, Kings County, New York",579,108,28,28,32,30,75,70,21,24,0,12,34,39,53,46,31,32,16,22,0,12,136,83,83,71,25,28,0,12,16,20,29,30
1500000US360470856003,360470856003,"Block Group 3, Census Tract 856, Kings County, New York",503,112,11,18,11,18,18,21,61,58,32,29,0,12,56,53,61,69,55,61,12,19,46,50,54,49,40,36,0,12,46,52,0,12
1500000US360470858001,360470858001,"Block Group 1, Census Tract 858, Kings County, New York",347,84,4,6,39,34,4,6,11,17,19,22,0,12,22,32,18,17,30,48,18,18,56,42,60,39,37,28,0,12,29,35,0,12
1500000US360470858002,360470858002,"Block Group 2, Census Tract 858, Kings County, New York",494,91,35,27,57,45,12,20,61,42,4,6,42,30,0,12,26,32,30,35,41,35,54,48,41,27,81,65,5,8,0,12,5,8
1500000US360470860001,360470860001,"Block Group 1, Census Tract 860, Kings County, New York",262,79,15,18,7,11,8,12,11,17,56,39,0,12,23,37,4,8,0,12,35,43,6,13,19,29,69,64,9,15,0,12,0,12
1500000US360470860002,360470860002,"Block Group 2, Census Tract 860, Kings County, New York",442,107,3,14,10,16,20,27,0,12,11,20,58,53,12,18,72,58,0,12,52,46,53,47,78,57,50,57,23,35,0,12,0,12
1500000US360470860003,360470860003,"Block Group 3, Census Tract 860, Kings County, New York",476,114,171,96,25,30,39,50,12,19,8,12,13,28,15,23,46,44,21,33,15,23,18,21,0,12,49,47,23,39,6,11,15,25
1500000US360470862001,360470862001,"Block Group 1, Census Tract 862, Kings County, New York",318,98,19,30,0,12,27,31,12,18,24,37,28,37,12,19,22,36,0,12,0,12,57,62,52,51,21,32,44,54,0,12,0,12
1500000US360470862002,360470862002,"Block Group 2, Census Tract 862, Kings County, New York",284,93,12,19,0,12,11,17,11,18,27,35,48,50,8,13,4,9,11,19,55,51,21,35,34,29,14,21,21,33,0,12,7,18
1500000US360470862003,360470862003,"Block Group 3, Census Tract 862, Kings County, New York",416,117,79,63,24,31,46,53,15,23,26,30,41,48,12,19,37,38,16,26,25,42,43,47,26,29,0,12,26,42,0,12,0,12
1500000US360470864001,360470864001,"Block Group 1, Census Tract 864, Kings County, New York",438,77,15,17,0,12,27,26,6,10,7,11,49,37,19,17,49,51,4,7,9,10,42,40,101,58,35,39,21,33,41,37,13,17
1500000US360470864002,360470864002,"Block Group 2, Census Tract 864, Kings County, New York",310,75,40,32,12,13,40,38,0,12,15,18,19,16,7,10,20,23,8,11,15,17,21,24,0,12,23,21,35,24,37,39,18,21
1500000US360470866001,360470866001,"Block Group 1, Census Tract 866, Kings County, New York",549,86,49,39,49,44,7,12,27,36,8,15,20,23,0,12,45,46,2,7,22,30,105,63,101,56,74,60,0,12,40,38,0,12
1500000US360470866002,360470866002,"Block Group 2, Census Tract 866, Kings County, New York",263,74,30,31,0,12,11,18,22,36,23,28,0,12,0,12,75,60,10,16,58,52,4,9,0,12,30,31,0,12,0,12,0,12
1500000US360470866003,360470866003,"Block Group 3, Census Tract 866, Kings County, New York",369,82,51,36,23,25,18,27,69,52,11,20,11,17,27,31,25,36,44,44,19,31,37,42,25,19,0,12,0,12,0,12,9,15
1500000US360470868001,360470868001,"Block Group 1, Census Tract 868, Kings County, New York",396,83,10,16,56,56,46,42,44,48,0,12,36,37,0,12,11,16,26,29,33,40,37,30,37,32,51,41,9,15,0,12,0,12
1500000US360470868002,360470868002,"Block Group 2, Census Tract 868, Kings County, New York",268,81,0,12,48,46,15,17,6,10,0,12,17,26,22,35,19,31,24,40,0,12,49,47,40,39,12,17,5,9,0,12,11,18
1500000US360470868003,360470868003,"Block Group 3, Census Tract 868, Kings County, New York",471,81,63,53,63,56,12,19,0,12,53,51,21,33,10,15,20,24,20,32,18,30,74,60,111,68,0,12,0,12,6,10,0,12
1500000US360470870001,360470870001,"Block Group 1, Census Tract 870, Kings County, New York",395,80,60,38,35,39,51,47,20,29,59,53,16,21,36,41,6,12,29,23,21,32,0,12,51,48,11,17,0,12,0,12,0,12
1500000US360470870002,360470870002,"Block Group 2, Census Tract 870, Kings County, New York",321,72,49,42,45,38,0,12,0,12,26,34,13,16,23,38,41,42,19,23,0,12,33,26,44,34,19,18,4,8,5,10,0,12
1500000US360470870003,360470870003,"Block Group 3, Census Tract 870, Kings County, New York",459,87,63,48,0,12,21,34,47,44,8,12,0,12,75,49,23,29,0,12,52,43,59,47,62,47,0,12,18,26,31,29,0,12
1500000US360470872001,360470872001,"Block Group 1, Census Tract 872, Kings County, New York",210,50,29,34,39,28,27,25,34,35,0,12,0,12,0,12,10,16,0,12,7,12,0,12,47,31,0,12,0,12,17,19,0,12
1500000US360470872002,360470872002,"Block Group 2, Census Tract 872, Kings County, New York",351,84,15,17,19,30,0,12,51,51,8,14,30,26,42,43,14,22,48,44,24,29,61,49,19,31,0,12,0,12,20,33,0,12
1500000US360470872003,360470872003,"Block Group 3, Census Tract 872, Kings County, New York",521,85,57,53,15,25,25,34,47,55,0,12,70,44,22,26,28,21,57,56,60,49,41,32,62,56,9,15,20,31,8,14,0,12
1500000US360470874011,360470874011,"Block Group 1, Census Tract 874.01, Kings County, New York",467,100,129,51,69,56,42,35,29,35,0,12,20,33,23,34,0,12,0,12,12,14,39,39,18,20,0,12,0,12,32,37,54,61
1500000US360470874012,360470874012,"Block Group 2, Census Tract 874.01, Kings County, New York",895,113,98,75,127,77,77,70,69,60,61,60,105,79,24,22,55,52,55,61,42,43,45,38,55,64,13,23,9,15,47,48,13,23
1500000US360470876001,360470876001,"Block Group 1, Census Tract 876, Kings County, New York",248,62,70,38,6,9,0,12,21,21,0,12,26,27,33,32,15,17,7,12,13,16,12,18,33,43,0,12,0,12,12,17,0,12
1500000US360470876002,360470876002,"Block Group 2, Census Tract 876, Kings County, New York",335,74,0,12,14,22,8,23,5,9,53,59,13,19,0,12,28,38,6,9,65,47,12,15,31,31,71,50,0,12,16,16,13,20
1500000US360470878001,360470878001,"Block Group 1, Census Tract 878, Kings County, New York",291,75,51,34,0,12,20,23,9,15,11,15,20,31,10,15,38,44,28,27,17,20,41,32,36,37,10,17,0,12,0,12,0,12
1500000US360470878002,360470878002,"Block Group 2, Census Tract 878, Kings County, New York",44,27,0,12,0,12,0,12,0,12,0,12,8,8,4,8,0,12,0,12,8,15,0,12,11,18,13,22,0,12,0,12,0,12
1500000US360470878003,360470878003,"Block Group 3, Census Tract 878, Kings County, New York",638,84,65,39,36,31,34,36,94,52,14,25,0,12,40,33,42,34,98,57,47,49,29,24,55,40,68,48,15,16,1,4,0,12
