,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,geometry
0,Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Estimate; Total: - Not computed,
1631,1500000US360470750002,360470750002,"Block Group 2, Census Tract 750, Kings County, New York",330,14,21,83,16,37,14,38,0,96,11,"POLYGON ((-73.950661 40.626361, -73.947874 40.626666, -73.94687499999999 40.626774, -73.946422 40.624385, -73.94741999999999 40.62427599999999, -73.949274 40.624072, -73.95020199999999 40.623971, -73.950661 40.626361))"
1632,1500000US360470752001,360470752001,"Block Group 1, Census Tract 752, Kings County, New York",32,0,2,0,0,0,0,3,10,14,3,"POLYGON ((-73.95488499999999 40.628336, -73.951106 40.62875, -73.950661 40.626361, -73.95020199999999 40.623971, -73.95212599999999 40.623759, -73.953052 40.623658, -73.95398299999999 40.623555, -73.95488499999999 40.628336))"
1633,1500000US360470754001,360470754001,"Block Group 1, Census Tract 754, Kings County, New York",67,0,0,0,27,0,10,0,19,11,0,"POLYGON ((-73.953052 40.623658, -73.95212599999999 40.623759, -73.95020199999999 40.623971, -73.949274 40.624072, -73.94882 40.621682, -73.95166999999999 40.621369, -73.95260499999999 40.621267, -73.953052 40.623658))"
1634,1500000US360470754002,360470754002,"Block Group 2, Census Tract 754, Kings County, New York",34,0,0,0,0,0,13,0,0,21,0,"POLYGON ((-73.95260499999999 40.621267, -73.95166999999999 40.621369, -73.94882 40.621682, -73.948369 40.619291, -73.950256 40.619083, -73.95122099999999 40.618978, -73.95214799999999 40.618875, -73.95260499999999 40.621267))"
1635,1500000US360470756001,360470756001,"Block Group 1, Census Tract 756, Kings County, New York",133,0,21,33,7,0,11,9,0,47,5,"POLYGON ((-73.948369 40.619291, -73.94651399999999 40.619494, -73.946067 40.617104, -73.94573699999999 40.61536299999999, -73.946574 40.61478899999999, -73.947458 40.614199, -73.94791699999999 40.6169, -73.948369 40.619291))"
1636,1500000US360470756002,360470756002,"Block Group 2, Census Tract 756, Kings County, New York",79,0,0,54,0,0,4,0,0,21,0,"POLYGON ((-73.950256 40.619083, -73.948369 40.619291, -73.94791699999999 40.6169, -73.947458 40.614199, -73.94930599999999 40.614031, -73.94981199999999 40.616692, -73.950256 40.619083))"
1637,1500000US360470758001,360470758001,"Block Group 1, Census Tract 758, Kings County, New York",51,0,0,0,0,0,0,11,0,28,12,"POLYGON ((-73.95307799999999 40.618775, -73.95214799999999 40.618875, -73.95122099999999 40.618978, -73.950256 40.619083, -73.94981199999999 40.616692, -73.94930599999999 40.614031, -73.950265 40.613924, -73.95211999999999 40.613721, -73.95262699999999 40.616384, -73.95307799999999 40.618775))"
1638,1500000US360470758002,360470758002,"Block Group 2, Census Tract 758, Kings County, New York",264,40,17,30,39,0,6,13,50,69,0,"POLYGON ((-73.95503699999999 40.618558, -73.954003 40.618672, -73.95307799999999 40.618775, -73.95262699999999 40.616384, -73.95211999999999 40.613721, -73.953046 40.61362, -73.953553 40.616281, -73.954587 40.616169, -73.95503699999999 40.618558))"
1639,1500000US360470760001,360470760001,"Block Group 1, Census Tract 760, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-73.954908 40.623454, -73.95398299999999 40.623555, -73.953052 40.623658, -73.95260499999999 40.621267, -73.95214799999999 40.618875, -73.95307799999999 40.618775, -73.954003 40.618672, -73.954908 40.623454))"
1640,1500000US360470760002,360470760002,"Block Group 2, Census Tract 760, Kings County, New York",320,24,0,7,37,15,0,33,27,133,44,"POLYGON ((-73.955941 40.62334, -73.954908 40.623454, -73.954003 40.618672, -73.95503699999999 40.618558, -73.95549099999999 40.62095, -73.955941 40.62334))"
1641,1500000US360470760003,360470760003,"Block Group 3, Census Tract 760, Kings County, New York",446,11,84,24,8,34,27,10,7,199,42,"POLYGON ((-73.958088 40.623105, -73.955941 40.62334, -73.95549099999999 40.62095, -73.95763199999999 40.620714, -73.958088 40.623105))"
1642,1500000US360470762001,360470762001,"Block Group 1, Census Tract 762, Kings County, New York",154,38,0,0,73,0,0,0,0,43,0,"POLYGON ((-73.95639299999999 40.62573, -73.955364 40.625844, -73.95581199999999 40.628234, -73.95488499999999 40.628336, -73.95398299999999 40.623555, -73.954908 40.623454, -73.955941 40.62334, -73.95639299999999 40.62573))"
1643,1500000US360470762002,360470762002,"Block Group 2, Census Tract 762, Kings County, New York",546,13,49,7,79,107,0,63,90,138,0,"POLYGON ((-73.95899399999999 40.627886, -73.95805299999999 40.627972, -73.957595 40.625598, -73.95639299999999 40.62573, -73.955941 40.62334, -73.958088 40.623105, -73.95899399999999 40.627886))"
1644,1500000US360470762003,360470762003,"Block Group 3, Census Tract 762, Kings County, New York",591,12,25,51,121,45,41,39,52,154,51,"POLYGON ((-73.95805299999999 40.627972, -73.956847 40.62812, -73.95581199999999 40.628234, -73.955364 40.625844, -73.95639299999999 40.62573, -73.957595 40.625598, -73.95805299999999 40.627972))"
1645,1500000US360470764001,360470764001,"Block Group 1, Census Tract 764, Kings County, New York",405,0,6,95,68,35,77,18,68,38,0,"POLYGON ((-73.960409 40.63536, -73.959525 40.635786, -73.9584 40.636327, -73.958198 40.635289, -73.957753 40.632903, -73.95895399999999 40.632771, -73.959898 40.632668, -73.960409 40.63536))"
1646,1500000US360470764002,360470764002,"Block Group 2, Census Tract 764, Kings County, New York",267,0,20,21,32,0,10,32,27,125,0,"POLYGON ((-73.959898 40.632668, -73.95895399999999 40.632771, -73.957753 40.632903, -73.95729899999999 40.630512, -73.9585 40.630381, -73.959445 40.630277, -73.959898 40.632668))"
1647,1500000US360470764003,360470764003,"Block Group 3, Census Tract 764, Kings County, New York",295,36,0,21,15,33,19,12,35,109,15,"POLYGON ((-73.959445 40.630277, -73.9585 40.630381, -73.95729899999999 40.630512, -73.95712399999999 40.629586, -73.956847 40.62812, -73.95805299999999 40.627972, -73.95899399999999 40.627886, -73.959445 40.630277))"
1648,1500000US360470766001,360470766001,"Block Group 1, Census Tract 766, Kings County, New York",596,18,48,71,106,77,47,9,77,114,29,"POLYGON ((-73.958198 40.635289, -73.95624099999999 40.635509, -73.955473 40.631431, -73.956616 40.630591, -73.95729899999999 40.630512, -73.957753 40.632903, -73.958198 40.635289))"
1649,1500000US360470768001,360470768001,"Block Group 1, Census Tract 768, Kings County, New York",217,0,49,0,0,33,21,31,10,73,0,"POLYGON ((-73.962339 40.620196, -73.961415 40.620298, -73.960486 40.6204, -73.96093999999999 40.622791, -73.958088 40.623105, -73.95763199999999 40.620714, -73.958597 40.620608, -73.958147 40.618217, -73.959107 40.618113, -73.961888 40.617804, -73.962339 40.620196))"
1650,1500000US360470768002,360470768002,"Block Group 2, Census Tract 768, Kings County, New York",202,7,46,39,12,0,6,0,8,77,7,"POLYGON ((-73.96426799999999 40.619984, -73.963268 40.620095, -73.962339 40.620196, -73.961888 40.617804, -73.961775 40.617204, -73.96266299999999 40.61691099999999, -73.96236399999999 40.615314, -73.96336099999999 40.615204, -73.96426799999999 40.619984))"
1651,1500000US360470768003,360470768003,"Block Group 3, Census Tract 768, Kings County, New York",352,10,16,19,21,13,37,36,64,115,21,"POLYGON ((-73.96266299999999 40.61691099999999, -73.961775 40.617204, -73.961888 40.617804, -73.959107 40.618113, -73.95865499999999 40.615721, -73.95958299999999 40.61562, -73.960511 40.615518, -73.96236399999999 40.615314, -73.96266299999999 40.61691099999999))"
1652,1500000US360470770001,360470770001,"Block Group 1, Census Tract 770, Kings County, New York",257,0,35,0,21,50,4,17,16,108,6,"POLYGON ((-73.952462 40.635922, -73.95110099999999 40.636073, -73.949449 40.634508, -73.951059 40.633635, -73.95201 40.633531, -73.952462 40.635922))"
1653,1500000US360470770002,360470770002,"Block Group 2, Census Tract 770, Kings County, New York",267,10,18,29,0,31,25,15,48,91,0,"POLYGON ((-73.9584 40.636327, -73.95743299999999 40.636793, -73.956566 40.637206, -73.953743 40.638566, -73.95360000000001 40.638422, -73.95110099999999 40.636073, -73.952462 40.635922, -73.95624099999999 40.635509, -73.958198 40.635289, -73.9584 40.636327))"
1654,1500000US360470772001,360470772001,"Block Group 1, Census Tract 772, Kings County, New York",261,16,44,19,0,39,9,51,39,44,0,"POLYGON ((-73.95624099999999 40.635509, -73.952462 40.635922, -73.95201 40.633531, -73.95273 40.632147, -73.955473 40.631431, -73.95624099999999 40.635509))"
1655,1500000US360470772002,360470772002,"Block Group 2, Census Tract 772, Kings County, New York",474,0,33,46,54,47,0,59,39,157,39,"POLYGON ((-73.95729899999999 40.630512, -73.956616 40.630591, -73.955473 40.631431, -73.95273 40.632147, -73.95201 40.633531, -73.951059 40.633635, -73.95083799999999 40.632354, -73.947543 40.631581, -73.947458 40.63059, -73.95044799999999 40.63026, -73.950177 40.62885199999999, -73.951106 40.62875, -73.95488499999999 40.628336, -73.95581199999999 40.628234, -73.956847 40.62812, -73.95712399999999 40.629586, -73.95729899999999 40.630512))"
1656,1500000US360470774001,360470774001,"Block Group 1, Census Tract 774, Kings County, New York",237,33,13,10,0,56,19,23,20,37,26,"POLYGON ((-73.951059 40.633635, -73.949449 40.634508, -73.948819 40.633902, -73.946561 40.631785, -73.946479 40.631708, -73.947543 40.631581, -73.95083799999999 40.632354, -73.951059 40.633635))"
1657,1500000US360470774002,360470774002,"Block Group 2, Census Tract 774, Kings County, New York",710,39,61,80,137,66,7,48,11,214,47,"POLYGON ((-73.95044799999999 40.63026, -73.947458 40.63059, -73.947543 40.631581, -73.946479 40.631708, -73.945511 40.630792, -73.94415499999999 40.629508, -73.94540099999999 40.629378, -73.946327 40.62927699999999, -73.947327 40.629166, -73.950177 40.62885199999999, -73.95044799999999 40.63026))"
1658,1500000US360470776001,360470776001,"Block Group 1, Census Tract 776, Kings County, New York",360,0,22,36,90,0,45,17,27,75,48,"POLYGON ((-73.946479 40.631708, -73.94462899999999 40.63183799999999, -73.940788 40.632076, -73.93759299999999 40.632268, -73.939694 40.631585, -73.941671 40.631208, -73.943573 40.630994, -73.94454999999999 40.631072, -73.945511 40.630792, -73.946479 40.631708))"
1659,1500000US360470776002,360470776002,"Block Group 2, Census Tract 776, Kings County, New York",322,0,23,9,46,54,65,0,47,78,0,"POLYGON ((-73.94454999999999 40.631072, -73.943573 40.630994, -73.941671 40.631208, -73.941509 40.629678, -73.943409 40.62956, -73.94415499999999 40.629508, -73.945511 40.630792, -73.94454999999999 40.631072))"
1660,1500000US360470776003,360470776003,"Block Group 3, Census Tract 776, Kings County, New York",42,0,0,11,0,9,0,0,0,0,22,"POLYGON ((-73.941671 40.631208, -73.939694 40.631585, -73.93759299999999 40.632268, -73.93701299999999 40.632304, -73.936767 40.629973, -73.939605 40.629795, -73.941509 40.629678, -73.941671 40.631208))"
1661,1500000US360470780001,360470780001,"Block Group 1, Census Tract 780, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-73.941283 40.63668699999999, -73.937512 40.636921, -73.93726699999999 40.634651, -73.941039 40.634417, -73.941283 40.63668699999999))"
1662,1500000US360470780002,360470780002,"Block Group 2, Census Tract 780, Kings County, New York",93,0,20,0,35,0,0,0,0,28,10,"POLYGON ((-73.941039 40.634417, -73.93726699999999 40.634651, -73.93701299999999 40.632304, -73.93759299999999 40.632268, -73.940788 40.632076, -73.941039 40.634417))"
1663,1500000US360470782001,360470782001,"Block Group 1, Census Tract 782, Kings County, New York",130,0,10,10,29,12,0,8,25,36,0,"POLYGON ((-73.942503 40.638965, -73.94153299999999 40.639025, -73.93966399999999 40.639142, -73.93776199999999 40.639259, -73.937512 40.636921, -73.941283 40.63668699999999, -73.94224899999999 40.63662799999999, -73.942503 40.638965))"
1664,1500000US360470782002,360470782002,"Block Group 2, Census Tract 782, Kings County, New York",903,15,115,113,72,65,113,57,124,172,57,"POLYGON ((-73.945373 40.638787, -73.942503 40.638965, -73.94224899999999 40.63662799999999, -73.945123 40.636448, -73.945373 40.638787))"
1665,1500000US360470784001,360470784001,"Block Group 1, Census Tract 784, Kings County, New York",77,0,0,53,0,0,0,0,0,24,0,"POLYGON ((-73.945123 40.636448, -73.94224899999999 40.63662799999999, -73.941283 40.63668699999999, -73.941039 40.634417, -73.944881 40.634177, -73.945123 40.636448))"
1666,1500000US360470784002,360470784002,"Block Group 2, Census Tract 784, Kings County, New York",162,0,24,37,27,29,10,0,16,19,0,"POLYGON ((-73.944881 40.634177, -73.941039 40.634417, -73.940788 40.632076, -73.94462899999999 40.63183799999999, -73.944881 40.634177))"
1667,1500000US360470786001,360470786001,"Block Group 1, Census Tract 786, Kings County, New York",389,25,23,43,18,38,39,12,43,148,0,"POLYGON ((-73.94991899999999 40.636152, -73.948015 40.636267, -73.947774 40.633999, -73.948819 40.633902, -73.949449 40.634508, -73.95110099999999 40.636073, -73.94991899999999 40.636152))"
1668,1500000US360470786002,360470786002,"Block Group 2, Census Tract 786, Kings County, New York",205,0,16,25,0,42,38,23,20,20,21,"POLYGON ((-73.947774 40.633999, -73.948015 40.636267, -73.94704399999999 40.636329, -73.946561 40.631785, -73.948819 40.633902, -73.947774 40.633999))"
1669,1500000US360470786003,360470786003,"Block Group 3, Census Tract 786, Kings County, New York",612,31,31,58,77,53,62,35,40,169,56,"POLYGON ((-73.94704399999999 40.636329, -73.94610899999999 40.636388, -73.945123 40.636448, -73.944881 40.634177, -73.94462899999999 40.63183799999999, -73.946479 40.631708, -73.946561 40.631785, -73.94704399999999 40.636329))"
1670,1500000US360470788001,360470788001,"Block Group 1, Census Tract 788, Kings County, New York",483,52,44,0,24,48,62,73,94,86,0,"POLYGON ((-73.94826499999999 40.638607, -73.946449 40.63872, -73.945373 40.638787, -73.945123 40.636448, -73.94610899999999 40.636388, -73.94704399999999 40.636329, -73.948015 40.636267, -73.94826499999999 40.638607))"
1671,1500000US360470788002,360470788002,"Block Group 2, Census Tract 788, Kings County, New York",263,7,27,40,0,19,17,42,13,75,23,"POLYGON ((-73.95016699999999 40.63849099999999, -73.94826499999999 40.638607, -73.948015 40.636267, -73.94991899999999 40.636152, -73.95016699999999 40.63849099999999))"
1672,1500000US360470788003,360470788003,"Block Group 3, Census Tract 788, Kings County, New York",216,21,0,43,18,0,22,13,39,43,17,"POLYGON ((-73.952133 40.638423, -73.95115799999999 40.638428, -73.95016699999999 40.63849099999999, -73.94991899999999 40.636152, -73.95110099999999 40.636073, -73.95360000000001 40.638422, -73.952133 40.638423))"
1673,1500000US360470790001,360470790001,"Block Group 1, Census Tract 790, Kings County, New York",334,27,14,77,20,0,0,63,18,96,19,"POLYGON ((-73.95262199999999 40.643006, -73.951652 40.643066, -73.95140599999999 40.640767, -73.95115799999999 40.638428, -73.952133 40.638423, -73.952376 40.640707, -73.95262199999999 40.643006))"
1674,1500000US360470790002,360470790002,"Block Group 2, Census Tract 790, Kings County, New York",546,0,11,76,21,16,43,33,97,221,28,"POLYGON ((-73.95428099999999 40.640589, -73.952376 40.640707, -73.952133 40.638423, -73.95360000000001 40.638422, -73.953743 40.638566, -73.95563799999999 40.640504, -73.95428099999999 40.640589))"
1675,1500000US360470790003,360470790003,"Block Group 3, Census Tract 790, Kings County, New York",158,20,28,34,0,17,0,0,22,37,0,"POLYGON ((-73.95452499999999 40.64288699999999, -73.95262199999999 40.643006, -73.952376 40.640707, -73.95428099999999 40.640589, -73.95452499999999 40.64288699999999))"
1676,1500000US360470790004,360470790004,"Block Group 4, Census Tract 790, Kings County, New York",327,0,12,33,58,0,6,21,41,122,34,"POLYGON ((-73.95763699999999 40.642689, -73.95452499999999 40.64288699999999, -73.95428099999999 40.640589, -73.95563799999999 40.640504, -73.95763699999999 40.642689))"
1677,1500000US360470792001,360470792001,"Block Group 1, Census Tract 792, Kings County, New York",275,0,10,89,0,17,0,0,19,78,62,"POLYGON ((-73.955652 40.646631, -73.95205 40.646771, -73.951854 40.644954, -73.951785 40.644305, -73.95466499999999 40.644197, -73.95473 40.644772, -73.955652 40.646631))"
1678,1500000US360470792002,360470792002,"Block Group 2, Census Tract 792, Kings County, New York",262,14,0,11,43,0,22,25,31,99,17,"POLYGON ((-73.95466499999999 40.644197, -73.951785 40.644305, -73.951652 40.643066, -73.95262199999999 40.643006, -73.95452499999999 40.64288699999999, -73.95466499999999 40.644197))"
1679,1500000US360470792003,360470792003,"Block Group 3, Census Tract 792, Kings County, New York",447,0,27,10,22,58,58,55,60,110,47,"POLYGON ((-73.958107 40.646518, -73.955652 40.646631, -73.95473 40.644772, -73.95466499999999 40.644197, -73.95452499999999 40.64288699999999, -73.95763699999999 40.642689, -73.95791899999999 40.644143, -73.958022 40.64507, -73.958107 40.646518))"
1680,1500000US360470794001,360470794001,"Block Group 1, Census Tract 794, Kings County, New York",297,37,0,20,17,62,17,13,43,88,0,"POLYGON ((-73.95870699999999 40.65038699999999, -73.95582499999999 40.65053, -73.95246899999999 40.65067, -73.95236299999999 40.649669, -73.95218899999999 40.648021, -73.955736 40.647869, -73.955652 40.646631, -73.958107 40.646518, -73.958141 40.647504, -73.95870699999999 40.65038699999999))"
1681,1500000US360470794002,360470794002,"Block Group 2, Census Tract 794, Kings County, New York",138,14,0,32,6,0,14,0,17,55,0,"POLYGON ((-73.955736 40.647869, -73.95218899999999 40.648021, -73.95205 40.646771, -73.955652 40.646631, -73.955736 40.647869))"
1682,1500000US360470796011,360470796011,"Block Group 1, Census Tract 796.01, Kings County, New York",685,8,39,33,196,150,26,14,59,151,9,"POLYGON ((-73.96007299999999 40.656486, -73.95647799999999 40.656711, -73.95638799999999 40.65587499999999, -73.9563 40.655049, -73.95969599999999 40.654839, -73.959861 40.655635, -73.96007299999999 40.656486))"
1683,1500000US360470796012,360470796012,"Block Group 2, Census Tract 796.01, Kings County, New York",912,10,14,77,75,50,192,136,94,246,18,"POLYGON ((-73.960426 40.658072, -73.956649 40.658306, -73.956558 40.657454, -73.95647799999999 40.656711, -73.96007299999999 40.656486, -73.96024299999999 40.657232, -73.960426 40.658072))"
