GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
1500000US360470080003,360470080003,"Block Group 3, Census Tract 80, Kings County, New York",451,173,60,39,13,28,0,0,17,30,30,22,11,15,2,0,11
1500000US360470082001,360470082001,"Block Group 1, Census Tract 82, Kings County, New York",433,119,42,28,41,5,18,28,22,20,41,21,23,18,0,7,0
1500000US360470082002,360470082002,"Block Group 2, Census Tract 82, Kings County, New York",484,93,31,53,32,33,26,33,29,35,27,34,42,16,0,0,0
1500000US360470082003,360470082003,"Block Group 3, Census Tract 82, Kings County, New York",348,68,40,18,19,37,22,12,14,22,21,17,10,7,17,11,13
1500000US360470084001,360470084001,"Block Group 1, Census Tract 84, Kings County, New York",341,57,25,11,17,28,18,35,25,27,31,4,33,25,0,0,5
1500000US360470084002,360470084002,"Block Group 2, Census Tract 84, Kings County, New York",428,50,33,37,40,46,36,12,20,54,29,27,44,0,0,0,0
1500000US360470084003,360470084003,"Block Group 3, Census Tract 84, Kings County, New York",272,54,8,56,17,41,0,24,0,10,21,41,0,0,0,0,0
1500000US360470085001,360470085001,"Block Group 1, Census Tract 85, Kings County, New York",2809,1381,234,268,243,130,82,138,90,54,80,56,33,0,8,0,12
1500000US360470086001,360470086001,"Block Group 1, Census Tract 86, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470088001,360470088001,"Block Group 1, Census Tract 88, Kings County, New York",1112,146,93,149,118,116,30,115,14,56,51,95,67,30,17,7,8
1500000US360470090001,360470090001,"Block Group 1, Census Tract 90, Kings County, New York",350,58,44,57,52,18,8,25,15,0,25,15,27,0,0,0,6
1500000US360470090002,360470090002,"Block Group 2, Census Tract 90, Kings County, New York",345,48,0,34,24,17,60,25,34,23,45,24,8,0,3,0,0
1500000US360470092001,360470092001,"Block Group 1, Census Tract 92, Kings County, New York",518,70,61,46,40,75,11,6,64,40,30,40,12,12,0,11,0
1500000US360470092002,360470092002,"Block Group 2, Census Tract 92, Kings County, New York",648,138,69,52,51,67,14,34,51,41,44,18,19,35,7,0,8
1500000US360470092003,360470092003,"Block Group 3, Census Tract 92, Kings County, New York",481,87,67,41,37,16,22,22,36,48,27,30,21,27,0,0,0
1500000US360470094001,360470094001,"Block Group 1, Census Tract 94, Kings County, New York",486,81,55,52,31,50,26,28,24,6,15,40,36,17,0,10,15
1500000US360470094002,360470094002,"Block Group 2, Census Tract 94, Kings County, New York",512,38,112,15,27,76,21,51,14,31,11,62,14,17,12,5,6
1500000US360470094003,360470094003,"Block Group 3, Census Tract 94, Kings County, New York",473,86,51,20,16,58,22,46,26,39,36,33,20,20,0,0,0
1500000US360470096001,360470096001,"Block Group 1, Census Tract 96, Kings County, New York",392,111,16,18,36,13,38,25,10,23,13,28,20,21,8,8,4
1500000US360470096002,360470096002,"Block Group 2, Census Tract 96, Kings County, New York",496,79,64,50,25,35,23,30,35,28,46,49,6,5,0,4,17
1500000US360470096003,360470096003,"Block Group 3, Census Tract 96, Kings County, New York",364,68,52,0,25,11,17,40,15,30,31,37,25,11,0,2,0
1500000US360470096004,360470096004,"Block Group 4, Census Tract 96, Kings County, New York",497,59,98,20,59,42,33,26,15,37,6,49,31,5,9,0,8
1500000US360470098001,360470098001,"Block Group 1, Census Tract 98, Kings County, New York",560,103,61,65,41,42,22,14,40,19,35,27,45,40,0,0,6
1500000US360470098002,360470098002,"Block Group 2, Census Tract 98, Kings County, New York",410,92,30,23,43,18,13,12,26,10,42,40,29,14,0,0,18
1500000US360470098003,360470098003,"Block Group 3, Census Tract 98, Kings County, New York",361,56,57,9,17,34,20,14,35,21,19,9,46,5,8,11,0
1500000US360470098004,360470098004,"Block Group 4, Census Tract 98, Kings County, New York",317,74,15,38,20,22,10,22,7,0,45,22,8,15,19,0,0
1500000US360470100001,360470100001,"Block Group 1, Census Tract 100, Kings County, New York",439,91,38,17,35,46,25,40,46,0,8,19,24,33,9,8,0
1500000US360470100002,360470100002,"Block Group 2, Census Tract 100, Kings County, New York",382,47,47,20,43,25,16,39,23,9,24,11,47,5,0,13,13
1500000US360470100003,360470100003,"Block Group 3, Census Tract 100, Kings County, New York",503,110,39,49,23,28,83,43,11,24,36,41,9,7,0,0,0
1500000US360470100004,360470100004,"Block Group 4, Census Tract 100, Kings County, New York",455,53,69,33,41,36,26,39,22,21,31,25,25,34,0,0,0
1500000US360470101001,360470101001,"Block Group 1, Census Tract 101, Kings County, New York",425,50,59,34,28,14,37,26,19,0,38,59,37,14,10,0,0
1500000US360470101002,360470101002,"Block Group 2, Census Tract 101, Kings County, New York",566,83,27,76,58,7,70,39,27,28,28,56,39,17,11,0,0
1500000US360470101003,360470101003,"Block Group 3, Census Tract 101, Kings County, New York",372,56,52,60,25,21,18,16,32,14,12,35,11,10,10,0,0
1500000US360470102001,360470102001,"Block Group 1, Census Tract 102, Kings County, New York",611,85,48,69,74,44,34,31,45,26,43,12,70,3,6,21,0
1500000US360470102002,360470102002,"Block Group 2, Census Tract 102, Kings County, New York",292,40,18,30,17,22,8,0,51,5,10,37,21,13,0,7,13
1500000US360470102003,360470102003,"Block Group 3, Census Tract 102, Kings County, New York",467,79,33,20,59,68,36,33,11,23,35,44,13,13,0,0,0
1500000US360470104001,360470104001,"Block Group 1, Census Tract 104, Kings County, New York",618,80,36,109,89,27,43,38,10,34,31,43,25,31,7,15,0
1500000US360470104002,360470104002,"Block Group 2, Census Tract 104, Kings County, New York",442,156,30,27,26,42,44,40,0,5,0,30,18,5,7,12,0
1500000US360470104003,360470104003,"Block Group 3, Census Tract 104, Kings County, New York",602,74,102,75,43,47,48,26,21,29,35,16,49,24,6,7,0
1500000US360470106001,360470106001,"Block Group 1, Census Tract 106, Kings County, New York",541,69,63,69,75,44,38,42,3,35,15,54,17,10,7,0,0
1500000US360470106002,360470106002,"Block Group 2, Census Tract 106, Kings County, New York",525,78,56,53,44,37,54,9,19,41,34,33,18,3,8,0,38
1500000US360470106003,360470106003,"Block Group 3, Census Tract 106, Kings County, New York",456,84,51,24,48,28,39,47,0,13,14,51,21,20,12,4,0
1500000US360470108001,360470108001,"Block Group 1, Census Tract 108, Kings County, New York",380,85,45,28,19,0,11,24,15,5,35,47,29,13,18,6,0
1500000US360470108002,360470108002,"Block Group 2, Census Tract 108, Kings County, New York",481,45,51,38,95,27,17,18,42,48,27,53,7,0,5,8,0
1500000US360470108003,360470108003,"Block Group 3, Census Tract 108, Kings County, New York",540,108,54,32,49,49,41,23,38,22,36,42,36,10,0,0,0
1500000US360470110001,360470110001,"Block Group 1, Census Tract 110, Kings County, New York",249,37,19,40,0,37,16,7,36,0,10,0,36,11,0,0,0
1500000US360470110002,360470110002,"Block Group 2, Census Tract 110, Kings County, New York",403,55,64,30,8,25,34,24,26,14,44,18,15,31,7,8,0
1500000US360470112001,360470112001,"Block Group 1, Census Tract 112, Kings County, New York",642,193,99,56,38,46,31,0,32,21,38,48,23,7,0,0,10
1500000US360470112002,360470112002,"Block Group 2, Census Tract 112, Kings County, New York",342,132,29,47,7,17,14,23,29,7,15,0,11,0,11,0,0
1500000US360470112003,360470112003,"Block Group 3, Census Tract 112, Kings County, New York",408,34,65,16,41,51,37,63,0,21,54,10,0,0,6,0,10
1500000US360470112004,360470112004,"Block Group 4, Census Tract 112, Kings County, New York",529,132,120,49,55,18,43,0,29,15,7,26,23,0,0,0,12
1500000US360470114001,360470114001,"Block Group 1, Census Tract 114, Kings County, New York",352,53,62,2,25,54,15,0,25,11,27,29,26,9,6,8,0
1500000US360470114002,360470114002,"Block Group 2, Census Tract 114, Kings County, New York",387,77,0,15,34,29,21,30,25,12,17,37,60,7,18,5,0
1500000US360470114003,360470114003,"Block Group 3, Census Tract 114, Kings County, New York",478,88,19,38,18,25,32,43,62,49,14,18,35,10,14,6,7
1500000US360470116001,360470116001,"Block Group 1, Census Tract 116, Kings County, New York",549,179,85,26,20,59,31,23,16,18,15,19,26,25,7,0,0
1500000US360470116002,360470116002,"Block Group 2, Census Tract 116, Kings County, New York",457,68,46,48,20,29,25,50,21,25,39,56,22,8,0,0,0
1500000US360470116003,360470116003,"Block Group 3, Census Tract 116, Kings County, New York",317,41,40,30,17,32,4,18,6,7,23,37,27,16,11,0,8
1500000US360470117001,360470117001,"Block Group 1, Census Tract 117, Kings County, New York",310,41,26,24,19,21,16,5,25,20,35,30,40,4,0,4,0
1500000US360470117002,360470117002,"Block Group 2, Census Tract 117, Kings County, New York",369,30,49,33,36,26,41,14,45,0,8,35,39,7,6,0,0
1500000US360470117003,360470117003,"Block Group 3, Census Tract 117, Kings County, New York",367,81,33,32,26,32,30,10,18,0,29,59,11,0,6,0,0
1500000US360470118001,360470118001,"Block Group 1, Census Tract 118, Kings County, New York",283,61,43,34,8,21,17,18,6,0,34,17,17,7,0,0,0
1500000US360470118002,360470118002,"Block Group 2, Census Tract 118, Kings County, New York",317,54,48,13,43,7,10,24,10,10,28,31,25,6,0,8,0
1500000US360470120001,360470120001,"Block Group 1, Census Tract 120, Kings County, New York",346,29,28,49,25,19,32,18,44,26,6,22,20,0,24,4,0
1500000US360470121001,360470121001,"Block Group 1, Census Tract 121, Kings County, New York",387,46,68,23,38,23,8,57,13,12,24,34,9,26,0,0,6
1500000US360470121002,360470121002,"Block Group 2, Census Tract 121, Kings County, New York",287,20,11,8,20,22,21,23,28,19,35,58,7,5,4,0,6
1500000US360470122001,360470122001,"Block Group 1, Census Tract 122, Kings County, New York",481,110,45,29,41,57,34,15,16,18,27,27,31,18,6,7,0
1500000US360470122002,360470122002,"Block Group 2, Census Tract 122, Kings County, New York",496,110,33,4,36,22,26,62,29,10,41,36,35,27,14,5,6
1500000US360470122003,360470122003,"Block Group 3, Census Tract 122, Kings County, New York",450,81,15,22,29,39,0,20,53,13,39,37,31,44,17,0,10
1500000US360470123001,360470123001,"Block Group 1, Census Tract 123, Kings County, New York",142,31,0,18,16,0,8,0,0,0,14,41,14,0,0,0,0
1500000US360470123002,360470123002,"Block Group 2, Census Tract 123, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470124001,360470124001,"Block Group 1, Census Tract 124, Kings County, New York",264,59,17,15,11,0,26,8,0,25,14,20,47,14,0,8,0
1500000US360470124002,360470124002,"Block Group 2, Census Tract 124, Kings County, New York",414,58,52,23,59,8,13,29,36,13,29,47,27,12,0,8,0
1500000US360470125001,360470125001,"Block Group 1, Census Tract 125, Kings County, New York",248,32,37,47,37,0,9,11,12,9,11,9,34,0,0,0,0
1500000US360470125002,360470125002,"Block Group 2, Census Tract 125, Kings County, New York",228,49,9,14,0,20,16,22,17,11,20,18,25,7,0,0,0
1500000US360470127001,360470127001,"Block Group 1, Census Tract 127, Kings County, New York",236,60,28,6,12,9,15,10,0,16,18,21,28,7,0,6,0
1500000US360470127002,360470127002,"Block Group 2, Census Tract 127, Kings County, New York",573,182,33,64,59,5,18,23,26,21,63,25,23,8,13,0,10
1500000US360470127003,360470127003,"Block Group 3, Census Tract 127, Kings County, New York",341,133,25,48,18,24,42,7,15,0,0,10,11,8,0,0,0
1500000US360470127004,360470127004,"Block Group 4, Census Tract 127, Kings County, New York",124,43,31,12,0,7,7,0,7,7,10,0,0,0,0,0,0
1500000US360470128011,360470128011,"Block Group 1, Census Tract 128.01, Kings County, New York",718,115,66,25,68,33,35,14,41,37,82,99,64,13,17,5,4
1500000US360470128021,360470128021,"Block Group 1, Census Tract 128.02, Kings County, New York",241,53,18,10,16,11,6,44,14,23,23,0,9,7,7,0,0
1500000US360470129011,360470129011,"Block Group 1, Census Tract 129.01, Kings County, New York",353,52,37,20,19,23,25,44,8,27,15,11,26,27,0,12,7
1500000US360470129012,360470129012,"Block Group 2, Census Tract 129.01, Kings County, New York",412,26,33,10,38,0,23,21,41,0,87,45,25,16,9,5,33
1500000US360470129013,360470129013,"Block Group 3, Census Tract 129.01, Kings County, New York",224,13,0,0,8,14,9,0,6,22,63,26,41,9,6,7,0
1500000US360470129021,360470129021,"Block Group 1, Census Tract 129.02, Kings County, New York",177,10,9,0,15,7,6,16,37,6,27,11,11,10,12,0,0
1500000US360470129022,360470129022,"Block Group 2, Census Tract 129.02, Kings County, New York",486,59,21,0,20,22,18,38,5,27,77,54,63,14,50,10,8
1500000US360470129023,360470129023,"Block Group 3, Census Tract 129.02, Kings County, New York",278,22,12,14,15,6,0,20,0,0,33,12,53,51,20,7,13
1500000US360470130001,360470130001,"Block Group 1, Census Tract 130, Kings County, New York",360,50,40,44,40,20,12,33,36,0,39,15,14,0,0,5,12
1500000US360470130002,360470130002,"Block Group 2, Census Tract 130, Kings County, New York",615,82,52,42,22,65,34,35,47,34,78,29,47,25,7,16,0
1500000US360470130003,360470130003,"Block Group 3, Census Tract 130, Kings County, New York",446,0,43,44,47,33,20,22,27,13,40,81,8,14,39,0,15
1500000US360470130004,360470130004,"Block Group 4, Census Tract 130, Kings County, New York",472,57,61,33,19,28,19,28,37,21,64,63,20,14,5,3,0
1500000US360470131001,360470131001,"Block Group 1, Census Tract 131, Kings County, New York",447,34,0,41,15,23,32,22,57,26,5,83,34,14,22,7,32
1500000US360470131002,360470131002,"Block Group 2, Census Tract 131, Kings County, New York",444,53,14,42,17,21,8,6,37,29,53,85,34,18,7,5,15
1500000US360470131003,360470131003,"Block Group 3, Census Tract 131, Kings County, New York",477,22,7,0,14,8,18,64,17,25,28,98,40,54,9,11,62
1500000US360470131004,360470131004,"Block Group 4, Census Tract 131, Kings County, New York",408,62,29,29,17,0,30,8,30,12,51,74,35,0,13,8,10
1500000US360470132001,360470132001,"Block Group 1, Census Tract 132, Kings County, New York",285,17,45,15,30,7,32,22,24,7,27,26,16,10,7,0,0
1500000US360470132002,360470132002,"Block Group 2, Census Tract 132, Kings County, New York",460,38,42,34,43,46,27,9,16,49,7,34,79,15,16,5,0
1500000US360470133001,360470133001,"Block Group 1, Census Tract 133, Kings County, New York",418,85,10,0,16,30,7,9,18,25,39,30,84,9,0,38,18
1500000US360470133002,360470133002,"Block Group 2, Census Tract 133, Kings County, New York",475,55,7,6,0,22,41,13,43,34,9,85,52,37,28,30,13
1500000US360470133003,360470133003,"Block Group 3, Census Tract 133, Kings County, New York",434,24,14,45,31,24,22,30,25,0,14,52,78,26,6,17,26
1500000US360470133004,360470133004,"Block Group 4, Census Tract 133, Kings County, New York",343,9,13,16,13,8,13,5,9,16,46,52,61,19,17,22,24
1500000US360470134001,360470134001,"Block Group 1, Census Tract 134, Kings County, New York",465,86,26,9,38,33,8,25,31,18,35,41,38,46,15,7,9
1500000US360470134002,360470134002,"Block Group 2, Census Tract 134, Kings County, New York",433,46,0,14,29,30,14,18,24,20,42,76,45,38,27,10,0
1500000US360470134003,360470134003,"Block Group 3, Census Tract 134, Kings County, New York",553,42,52,27,53,27,31,42,30,9,65,64,47,12,13,27,12
1500000US360470135001,360470135001,"Block Group 1, Census Tract 135, Kings County, New York",456,8,50,7,8,27,28,18,32,27,45,39,20,49,61,19,18
1500000US360470135002,360470135002,"Block Group 2, Census Tract 135, Kings County, New York",539,70,5,6,29,0,23,17,11,28,54,33,102,39,32,66,24
1500000US360470135003,360470135003,"Block Group 3, Census Tract 135, Kings County, New York",293,79,21,16,8,8,12,20,13,27,14,46,22,0,7,0,0
1500000US360470136001,360470136001,"Block Group 1, Census Tract 136, Kings County, New York",399,19,18,42,30,19,14,29,6,18,33,56,53,10,0,38,14
1500000US360470136002,360470136002,"Block Group 2, Census Tract 136, Kings County, New York",363,39,26,60,22,4,50,13,9,14,14,42,17,32,11,10,0
1500000US360470136003,360470136003,"Block Group 3, Census Tract 136, Kings County, New York",368,18,28,34,10,37,26,16,19,47,44,13,21,32,5,14,4
1500000US360470136004,360470136004,"Block Group 4, Census Tract 136, Kings County, New York",482,60,16,21,18,20,39,40,18,12,54,66,57,48,5,0,8
1500000US360470137001,360470137001,"Block Group 1, Census Tract 137, Kings County, New York",358,41,4,19,33,5,21,20,16,25,42,13,44,16,10,18,31
1500000US360470137002,360470137002,"Block Group 2, Census Tract 137, Kings County, New York",377,11,21,12,21,19,19,27,6,12,47,69,35,41,18,9,10
1500000US360470137003,360470137003,"Block Group 3, Census Tract 137, Kings County, New York",486,36,15,30,23,14,29,25,9,0,39,67,82,52,44,15,6
1500000US360470138001,360470138001,"Block Group 1, Census Tract 138, Kings County, New York",638,57,44,55,43,29,27,12,35,34,51,73,91,44,14,16,13
1500000US360470138002,360470138002,"Block Group 2, Census Tract 138, Kings County, New York",432,60,38,32,59,16,8,26,6,31,25,56,36,18,15,0,6
1500000US360470138003,360470138003,"Block Group 3, Census Tract 138, Kings County, New York",369,47,48,13,24,15,58,7,8,41,16,45,19,23,5,0,0
1500000US360470139001,360470139001,"Block Group 1, Census Tract 139, Kings County, New York",449,39,33,8,4,22,3,23,36,41,25,54,46,58,30,15,12
1500000US360470139002,360470139002,"Block Group 2, Census Tract 139, Kings County, New York",506,89,15,12,22,41,34,27,30,6,65,57,55,28,19,0,6
1500000US360470139003,360470139003,"Block Group 3, Census Tract 139, Kings County, New York",384,84,20,28,15,33,7,16,6,5,37,42,37,31,5,0,18
1500000US360470139004,360470139004,"Block Group 4, Census Tract 139, Kings County, New York",173,32,4,27,31,0,27,9,17,8,9,0,9,0,0,0,0
1500000US360470140001,360470140001,"Block Group 1, Census Tract 140, Kings County, New York",389,24,18,41,9,21,7,5,11,20,44,35,88,37,9,9,11
1500000US360470140002,360470140002,"Block Group 2, Census Tract 140, Kings County, New York",501,31,10,21,24,38,17,10,33,27,63,84,84,11,20,14,14
1500000US360470141001,360470141001,"Block Group 1, Census Tract 141, Kings County, New York",420,55,23,23,15,32,23,33,21,26,16,59,35,37,16,6,0
1500000US360470141002,360470141002,"Block Group 2, Census Tract 141, Kings County, New York",375,36,24,16,10,34,19,31,18,8,18,22,53,47,18,15,6
1500000US360470141003,360470141003,"Block Group 3, Census Tract 141, Kings County, New York",373,61,25,23,26,13,13,10,58,32,26,16,41,5,16,8,0
1500000US360470142001,360470142001,"Block Group 1, Census Tract 142, Kings County, New York",451,26,16,49,33,20,13,5,52,38,13,43,62,23,34,7,17
1500000US360470142002,360470142002,"Block Group 2, Census Tract 142, Kings County, New York",408,25,47,19,13,32,28,18,40,28,39,46,21,39,7,6,0
1500000US360470142003,360470142003,"Block Group 3, Census Tract 142, Kings County, New York",431,94,39,26,34,13,13,28,5,9,39,39,20,34,18,0,20
1500000US360470143001,360470143001,"Block Group 1, Census Tract 143, Kings County, New York",517,136,20,12,29,41,22,45,19,15,75,25,19,36,10,0,13
1500000US360470143002,360470143002,"Block Group 2, Census Tract 143, Kings County, New York",433,41,47,53,24,35,28,14,17,14,53,33,21,38,15,0,0
1500000US360470143003,360470143003,"Block Group 3, Census Tract 143, Kings County, New York",382,95,26,18,39,16,16,24,7,25,19,34,37,16,0,10,0
1500000US360470144001,360470144001,"Block Group 1, Census Tract 144, Kings County, New York",398,26,48,18,16,0,23,21,5,14,36,32,71,25,21,10,32
1500000US360470145001,360470145001,"Block Group 1, Census Tract 145, Kings County, New York",420,32,37,43,21,19,20,5,36,41,58,78,21,0,9,0,0
1500000US360470145002,360470145002,"Block Group 2, Census Tract 145, Kings County, New York",431,99,14,35,24,9,46,29,20,18,50,25,34,13,5,10,0
1500000US360470145003,360470145003,"Block Group 3, Census Tract 145, Kings County, New York",383,106,43,38,30,33,60,32,7,8,0,0,26,0,0,0,0
1500000US360470145004,360470145004,"Block Group 4, Census Tract 145, Kings County, New York",297,79,5,10,19,41,11,7,23,44,15,26,13,0,0,0,4
1500000US360470146001,360470146001,"Block Group 1, Census Tract 146, Kings County, New York",382,8,15,24,14,0,22,7,23,0,25,34,62,47,17,56,28
1500000US360470147001,360470147001,"Block Group 1, Census Tract 147, Kings County, New York",330,56,28,26,10,11,13,36,0,15,19,63,28,17,0,0,8
1500000US360470147002,360470147002,"Block Group 2, Census Tract 147, Kings County, New York",496,38,28,27,70,41,67,24,6,13,50,50,47,10,9,0,16
1500000US360470148001,360470148001,"Block Group 1, Census Tract 148, Kings County, New York",201,19,6,0,0,33,0,26,6,0,31,36,17,6,8,13,0
1500000US360470148002,360470148002,"Block Group 2, Census Tract 148, Kings County, New York",269,37,11,9,14,7,25,0,24,20,21,51,0,11,5,7,27
1500000US360470149001,360470149001,"Block Group 1, Census Tract 149, Kings County, New York",406,7,0,27,28,26,53,41,0,9,73,23,43,6,38,16,16
